Acct,junk
49041498,0
49042131,0
49042869,0
49042997,0
49043514,0
49044016,0
49044440,0
49044458,0
49044496,0
49044532,0
49044631,0
49044653,0
49044757,0
49045023,0
49045162,0
49046041,0
49046163,0
49046783,0
49046941,0
49047107,0
49047347,0
49047381,0
49047697,0
49048331,0
49048773,0
49048890,0
49049231,0
49049742,0
49050635,0
49050664,0
49052966,0
49055017,0
49058371,0
49058424,0
49058540,0
49059068,0
49059112,0
49059204,0
49059270,0
49059609,0
49059685,0
49059912,0
49059919,0
49059975,0
49060229,0
49060493,0
49060828,0
49062305,0
49062362,0
49062620,0
49062659,0
49062722,0
49062971,0
49063014,0
49063204,0
49063646,0
49065133,0
49066183,0
49068609,0
49069204,0
49069586,0
49070449,0
49071130,0
49077758,0
49079222,0
49079776,0
49081274,0
49085481,0
49090444,0
49091447,0
49097991,0
49098318,0
49103481,0
49105357,0
49109119,0
49111201,0
49114219,0
49120728,0
49121270,0
49125916,0
49126818,0
49129104,0
49129376,0
49129743,0
49129908,0
49129914,0
49129918,0
49130221,0
49130259,0
49130761,0
49130902,0
49130943,0
49131147,0
49131460,0
49131779,0
49131922,0
49132096,0
49132301,0
49132974,0
49133136,0
49133197,0
49133278,0
49133446,0
49133548,0
49133582,0
49133747,0
49133781,0
49133811,0
49133898,0
49134003,0
49134019,0
49134021,0
49134067,0
49134533,0
49134841,0
49134902,0
49135066,0
49135143,0
49135191,0
49135212,0
49135320,0
49135372,0
49135496,0
49135707,0
49135764,0
49135855,0
49135911,0
49136022,0
49136102,0
49136387,0
49136611,0
49136836,0
49137108,0
49137216,0
49137636,0
49138027,0
49139323,0
49139333,0
49139770,0
49140239,0
49140534,0
49141573,0
49142108,0
49142545,0
49142714,0
49143847,0
49143859,0
49143983,0
49144260,0
49144819,0
49144889,0
49145403,0
49145975,0
49146212,0
49146672,0
49146863,0
49147680,0
49147682,0
49148325,0
49148381,0
49148522,0
49148674,0
49148688,0
49148808,0
49148833,0
49148856,0
49148927,0
49148933,0
49148939,0
49149005,0
49149118,0
49149126,0
49149149,0
49149153,0
49149206,0
49149220,0
49149384,0
49149407,0
49149452,0
49149538,0
49149577,0
49149588,0
49149655,0
49149865,0
49149966,0
49150043,0
49150055,0
49150120,0
49150167,0
49150217,0
49150362,0
49150522,0
49150578,0
49150680,0
49150691,0
49150735,0
49150746,0
49150865,0
49150877,0
49150888,0
49150957,0
49150997,0
49151066,0
49151238,0
49151258,0
49151312,0
49151322,0
49151327,0
49151378,0
49151448,0
49151486,0
49151545,0
49151610,0
49151658,0
49151705,0
49151719,0
49151722,0
49152052,0
49152150,0
49152154,0
49152205,0
49152328,0
49152331,0
49152387,0
49152391,0
49152430,0
49152460,0
49152536,0
49152555,0
49152603,0
49152624,0
49152779,0
49152793,0
49152891,0
49152943,0
49153114,0
49153180,0
49153235,0
49153253,0
49153280,0
49153307,0
49153364,0
49153426,0
49153532,0
49153547,0
49153702,0
49153706,0
49153915,0
49154051,0
49154084,0
49154128,0
49154137,0
49154202,0
49154272,0
49154301,0
49154322,0
49154327,0
49154507,0
49154527,0
49154548,0
49154809,0
49154867,0
49154930,0
49155123,0
49155173,0
49155208,0
49155306,0
49155325,0
49155383,0
49155520,0
49155586,0
49155975,0
49156096,0
49156191,0
49156216,0
49156397,0
49156525,0
49156934,0
49157294,0
49157379,0
49157419,0
49157470,0
49157847,0
49157919,0
49158434,0
49158541,0
49159906,0
49160214,0
49160731,0
49161014,0
49161406,0
49162179,0
49162217,0
49163249,0
49163912,0
49163917,0
49164176,0
49164351,0
49165009,0
49165090,0
49165688,0
49165936,0
49165979,0
49166057,0
49166079,0
49166083,0
49166101,0
49166219,0
49166288,0
49166314,0
49166324,0
49166378,0
49166473,0
49166510,0
49166515,0
49166547,0
49166640,0
49166644,0
49166736,0
49166846,0
49166850,0
49166975,0
49167015,0
49167166,0
49167191,0
49167195,0
49167208,0
49167228,0
49167271,0
49167286,0
49167338,0
49167382,0
49167387,0
49167448,0
49167511,0
49167515,0
49167583,0
49167649,0
49167701,0
49167760,0
49167835,0
49167930,0
49168027,0
49168049,0
49168080,0
49168090,0
49168131,0
49168214,0
49168253,0
49168369,0
49168400,0
49168445,0
49168448,0
49168585,0
49168624,0
49168655,0
49168687,0
49168801,0
49168852,0
49168906,0
49168939,0
49169019,0
49169091,0
49169107,0
49169115,0
49169141,0
49169181,0
49169206,0
49169234,0
49169588,0
49169656,0
49169671,0
49169759,0
49169892,0
49169909,0
49169948,0
49170021,0
49170099,0
49170268,0
49170489,0
49170491,0
49170510,0
49170556,0
49170650,0
49170703,0
49170719,0
49170804,0
49170895,0
49170958,0
49170966,0
49171011,0
49171209,0
49171287,0
49171305,0
49171567,0
49171613,0
49171662,0
49171809,0
49172118,0
49172280,0
49172486,0
49172490,0
49172546,0
49172756,0
49172827,0
49173374,0
49173551,0
49173602,0
49173799,0
49174326,0
49174608,0
49174768,0
49174867,0
49174886,0
49174906,0
49175004,0
49175584,0
49176080,0
49176166,0
49176237,0
49176249,0
49176504,0
49176647,0
49177081,0
49177623,0
49177896,0
49177979,0
49178218,0
49178281,0
49178866,0
49178882,0
49178912,0
49178915,0
49180221,0
49181807,0
49182989,0
49182998,0
49183340,0
49183492,0
49183802,0
49183895,0
49183915,0
49183964,0
49183980,0
49183983,0
49184027,0
49184056,0
49184086,0
49184097,0
49184119,0
49184228,0
49184324,0
49184412,0
49184451,0
49184475,0
49184644,0
49184658,0
49184677,0
49184706,0
49184744,0
49184788,0
49184919,0
49185014,0
49185047,0
49185160,0
49185289,0
49185311,0
49185332,0
49185355,0
49185430,0
49185437,0
49185562,0
49185623,0
49185873,0
49185982,0
49186026,0
49186102,0
49186149,0
49186152,0
49186327,0
49186339,0
49186506,0
49186539,0
49186582,0
49186725,0
49186781,0
49186924,0
49187033,0
49187100,0
49187167,0
49187193,0
49187319,0
49187350,0
49187428,0
49187498,0
49187543,0
49187545,0
49187786,0
49187845,0
49188043,0
49188084,0
49188106,0
49188145,0
49188213,0
49188377,0
49188388,0
49188400,0
49188416,0
49188619,0
49188677,0
49188730,0
49188866,0
49188992,0
49189014,0
49189140,0
49189204,0
49189253,0
49189338,0
49189360,0
49189467,0
49189513,0
49189644,0
49190040,0
49190144,0
49190193,0
49190418,0
49190484,0
49190842,0
49191249,0
49191312,0
49191319,0
49191361,0
49192307,0
49192383,0
49192840,0
49193050,0
49193712,0
49193918,0
49194039,0
49195295,0
49195384,0
49196378,0
49196496,0
49196642,0
49197715,0
49197779,0
49199242,0
49199661,0
49199794,0
49201062,0
49201137,0
49201146,0
49201397,0
49201528,0
49201550,0
49201732,0
49201877,0
49201890,0
49202030,0
49202098,0
49202123,0
49202161,0
49202333,0
49202356,0
49202448,0
49202480,0
49202556,0
49202570,0
49202586,0
49202602,0
49202650,0
49202669,0
49202838,0
49202929,0
49202966,0
49203268,0
49203409,0
49203461,0
49203796,0
49203900,0
49204043,0
49204081,0
49204145,0
49204177,0
49204181,0
49204227,0
49204626,0
49204657,0
49204747,0
49204896,0
49204915,0
49205233,0
49205516,0
49205533,0
49206056,0
49206082,0
49206112,0
49206317,0
49206704,0
49206782,0
49207025,0
49207181,0
49207346,0
49207397,0
49207464,0
49207576,0
49207624,0
49207683,0
49208063,0
49208357,0
49208675,0
49209026,0
49209590,0
49210344,0
49210634,0
49211864,0
49212907,0
49214529,0
49216696,0
49218528,0
49218662,0
49220779,0
49221349,0
49221510,0
49223395,0
49224172,0
49224479,0
49225000,0
49225520,0
49225623,0
49226505,0
49226850,0
49227185,0
49228200,0
49228729,0
49230599,0
49231045,0
49231972,0
49233160,0
49237374,0
49239616,0
49240272,0
49240841,0
49241019,0
49241207,0
49241737,0
49242189,0
49242193,0
49242963,0
49243806,0
49244525,0
49246425,0
49247253,0
49247556,0
49250767,0
49251178,0
49252243,0
49255385,0
49255668,0
49260052,0
49260276,0
49261713,0
49262457,0
49262476,0
49262522,0
49263151,0
49263617,0
49263690,0
49263700,0
49263876,0
49263927,0
49264076,0
49264406,0
49264436,0
49264620,0
49264639,0
49264656,0
49264672,0
49264834,0
49265091,0
49265152,0
49265264,0
49265357,0
49265383,0
49265403,0
49265424,0
49265436,0
49265711,0
49265916,0
49265938,0
49266066,0
49266230,0
49266246,0
49266374,0
49266445,0
49266532,0
49266608,0
49266825,0
49267011,0
49267684,0
49267810,0
49267831,0
49267973,0
49268034,0
49268086,0
49268111,0
49268473,0
49268531,0
49268637,0
49268737,0
49269110,0
49269122,0
49270259,0
49270369,0
49270875,0
49271762,0
49271775,0
49272261,0
49272586,0
49273240,0
49273881,0
49274686,0
49275477,0
49276050,0
49276842,0
49277192,0
49278502,0
49279279,0
49280649,0
49280652,0
49281397,0
49281499,0
49281712,0
49282048,0
49282078,0
49282428,0
49282457,0
49282579,0
49282643,0
49282722,0
49282749,0
49282769,0
49282774,0
49282864,0
49282908,0
49282933,0
49282968,0
49283018,0
49283070,0
49283181,0
49283191,0
49283219,0
49283458,0
49283526,0
49283554,0
49283577,0
49283646,0
49283808,0
49283856,0
49284362,0
49284470,0
49284786,0
49284919,0
49285751,0
49286887,0
49287136,0
49287332,0
49287368,0
49287421,0
49287480,0
49287551,0
49287572,0
49287773,0
49287795,0
49287982,0
49288230,0
49288360,0
49288363,0
49288534,0
49288722,0
49289295,0
49289622,0
49289655,0
49289813,0
49290211,0
49290299,0
49290365,0
49290384,0
49290761,0
49290984,0
49291138,0
49292011,0
49292428,0
49292716,0
49293086,0
49297291,0
49297390,0
49297503,0
49298438,0
49298529,0
49299850,0
49299959,0
49299964,0
49300068,0
49300252,0
49300578,0
49300588,0
49300659,0
49300879,0
49300985,0
49301118,0
49301147,0
49301276,0
49301292,0
49301363,0
49301506,0
49301665,0
49301893,0
49301987,0
49302118,0
49302254,0
49302664,0
49302908,0
49302924,0
49303120,0
49303123,0
49303141,0
49303264,0
49303589,0
49303940,0
49303951,0
49304532,0
49304792,0
49304841,0
49305151,0
49305524,0
49305588,0
49305707,0
49305720,0
49306226,0
49306571,0
49306703,0
49306798,0
49306864,0
49307009,0
49307401,0
49307687,0
49308031,0
49308349,0
49308562,0
49309973,0
49312281,0
49314946,0
49316072,0
49317216,0
49317528,0
49317639,0
49317712,0
49317773,0
49317825,0
49317887,0
49317960,0
49318315,0
49318354,0
49318445,0
49318502,0
49318620,0
49318626,0
49318689,0
49318754,0
49318770,0
49318918,0
49319023,0
49319171,0
49319231,0
49319351,0
49319359,0
49319402,0
49320054,0
49320089,0
49320137,0
49320286,0
49320450,0
49320574,0
49320637,0
49320821,0
49321150,0
49321291,0
49321324,0
49321708,0
49321750,0
49321760,0
49322568,0
49322829,0
49323135,0
49324076,0
49324321,0
49324343,0
49324813,0
49324861,0
49325106,0
49326934,0
49328014,0
49328665,0
49328902,0
49329401,0
49330368,0
49330635,0
49335554,0
49335570,0
49335589,0
49335913,0
49336030,0
49336114,0
49336182,0
49336196,0
49336411,0
49336481,0
49336543,0
49336627,0
49336801,0
49336946,0
49337120,0
49337247,0
49337479,0
49337630,0
49337658,0
49337737,0
49337795,0
49337879,0
49337967,0
49338177,0
49338243,0
49338252,0
49338448,0
49338552,0
49338590,0
49338598,0
49339009,0
49339189,0
49339190,0
49339796,0
49340391,0
49340596,0
49340803,0
49341542,0
49342567,0
49342572,0
49342938,0
49343174,0
49343246,0
49344064,0
49344164,0
49347094,0
49348543,0
49352209,0
49353523,0
49354508,0
49355410,0
49355493,0
49356044,0
49356514,0
49357314,0
49358035,0
49359355,0
49360234,0
49360666,0
49363289,0
49365909,0
49368277,0
49370433,0
49373906,0
49374618,0
49375247,0
49375982,0
49378484,0
49378583,0
49379981,0
49380737,0
49383255,0
49383289,0
49384219,0
49388029,0
49390012,0
49393477,0
49394843,0
49397035,0
49398127,0
49398494,0
49398543,0
49398586,0
49398594,0
49398615,0
49399093,0
49399129,0
49399169,0
49399178,0
49399263,0
49399418,0
49399541,0
49399585,0
49399849,0
49399915,0
49400095,0
49400427,0
49400460,0
49400503,0
49400587,0
49400706,0
49400932,0
49401450,0
49401800,0
49402082,0
49402328,0
49403081,0
49403243,0
49403628,0
49403784,0
49403804,0
49404448,0
49405356,0
49405917,0
49406796,0
49407012,0
49407524,0
49411186,0
49412485,0
49413358,0
49414227,0
49414950,0
49415710,0
49415772,0
49416071,0
49416613,0
49416807,0
49417245,0
49417389,0
49417493,0
49417636,0
49418063,0
49418097,0
49418255,0
49418472,0
49418510,0
49418531,0
49418681,0
49418797,0
49418871,0
49418957,0
49419286,0
49419321,0
49419439,0
49419479,0
49419619,0
49419716,0
49420059,0
49420111,0
49420133,0
49420184,0
49420198,0
49420543,0
49420725,0
49420779,0
49420866,0
49421142,0
49421256,0
49421385,0
49421545,0
49422542,0
49422559,0
49422708,0
49422822,0
49423025,0
49423042,0
49423350,0
49423758,0
49425496,0
49426554,0
49426654,0
49427272,0
49427661,0
49428086,0
49429824,0
49430213,0
49431361,0
49432239,0
49432939,0
49433625,0
49434627,0
49434858,0
49435969,0
49436076,0
49436660,0
49436687,0
49436745,0
49436766,0
49436897,0
49436955,0
49437066,0
49437077,0
49437124,0
49437267,0
49437475,0
49437529,0
49437589,0
49437765,0
49437888,0
49438089,0
49438156,0
49438184,0
49438569,0
49438794,0
49438928,0
49438948,0
49439024,0
49439110,0
49439114,0
49439219,0
49439520,0
49439600,0
49439801,0
49440404,0
49440467,0
49440631,0
49440750,0
49441167,0
49441476,0
49443797,0
49443840,0
49444013,0
49444824,0
49444993,0
49445551,0
49445641,0
49447195,0
49447583,0
49448042,0
49448761,0
49450060,0
49451274,0
49451438,0
49452707,0
49454236,0
49454609,0
49454753,0
49455243,0
49455277,0
49455527,0
49455558,0
49455652,0
49455657,0
49455918,0
49455987,0
49456138,0
49456370,0
49456453,0
49456692,0
49457168,0
49457439,0
49457476,0
49457659,0
49457816,0
49457856,0
49458399,0
49458404,0
49458692,0
49459291,0
49459380,0
49459392,0
49459450,0
49459510,0
49459527,0
49460071,0
49460142,0
49460185,0
49460367,0
49460828,0
49460949,0
49461085,0
49461133,0
49461329,0
49461946,0
49461993,0
49462640,0
49463788,0
49464662,0
49464852,0
49465925,0
49466892,0
49467616,0
49472170,0
49472951,0
49473010,0
49474011,0
49474235,0
49475147,0
49475336,0
49475345,0
49475431,0
49475439,0
49476118,0
49476415,0
49476589,0
49476849,0
49476900,0
49477371,0
49477522,0
49477641,0
49477705,0
49478240,0
49478407,0
49479621,0
49479661,0
49480213,0
49480734,0
49480943,0
49480970,0
49481536,0
49481835,0
49482097,0
49482550,0
49483400,0
49483639,0
49486092,0
49486120,0
49495526,0
49495601,0
49497289,0
49499389,0
49499612,0
49501156,0
49502943,0
49503393,0
49504883,0
49507424,0
49507825,0
49517078,0
49520413,0
49521443,0
49522228,0
49524406,0
49531920,0
49532980,0
49538494,0
49540633,0
49541409,0
49542253,0
49542517,0
49542543,0
49542596,0
49542856,0
49542869,0
49543327,0
49543394,0
49543641,0
49543810,0
49544041,0
49544194,0
49544346,0
49544462,0
49544493,0
49544606,0
49544687,0
49545454,0
49545579,0
49545585,0
49545961,0
49546100,0
49546208,0
49546349,0
49546418,0
49546524,0
49546813,0
49547711,0
49547897,0
49548029,0
49548165,0
49548395,0
49548765,0
49548834,0
49548908,0
49549433,0
49549627,0
49550022,0
49550348,0
49550387,0
49551569,0
49552219,0
49553080,0
49553648,0
49559055,0
49560982,0
49562471,0
49562645,0
49562769,0
49563014,0
49563307,0
49563546,0
49563652,0
49563660,0
49564053,0
49564202,0
49564443,0
49564500,0
49564584,0
49564672,0
49564682,0
49564697,0
49564751,0
49564897,0
49564919,0
49565114,0
49565153,0
49565178,0
49565379,0
49565390,0
49565401,0
49565829,0
49565843,0
49566000,0
49566089,0
49566419,0
49566958,0
49567154,0
49567168,0
49567194,0
49567384,0
49567387,0
49567394,0
49567464,0
49567722,0
49568883,0
49568975,0
49569282,0
49569433,0
49569606,0
49569929,0
49570272,0
49570329,0
49570416,0
49570680,0
49570752,0
49571285,0
49571594,0
49571694,0
49573679,0
49575294,0
49579662,0
49580363,0
49580671,0
49581677,0
49581700,0
49581808,0
49582052,0
49582083,0
49582242,0
49582309,0
49582556,0
49582682,0
49582779,0
49582911,0
49583347,0
49583403,0
49584014,0
49584090,0
49584191,0
49584610,0
49584702,0
49585032,0
49585171,0
49585204,0
49585370,0
49585543,0
49585668,0
49585693,0
49585699,0
49585769,0
49585912,0
49585921,0
49585933,0
49586118,0
49586174,0
49586286,0
49586399,0
49586738,0
49586966,0
49587010,0
49587069,0
49587189,0
49587483,0
49587512,0
49587679,0
49587754,0
49587824,0
49587940,0
49588048,0
49588278,0
49588323,0
49588952,0
49589461,0
49590762,0
49591628,0
49598308,0
49599398,0
49599818,0
49599852,0
49600088,0
49600271,0
49600572,0
49601453,0
49601697,0
49602374,0
49602471,0
49602678,0
49603063,0
49603113,0
49603141,0
49603944,0
49604094,0
49604607,0
49604612,0
49604943,0
49605130,0
49605132,0
49605140,0
49605342,0
49605394,0
49605442,0
49605642,0
49607706,0
49608290,0
49608726,0
49609763,0
49612129,0
49616733,0
49616906,0
49618415,0
49618777,0
49618838,0
49619082,0
49619112,0
49619142,0
49619147,0
49619261,0
49619405,0
49619556,0
49619952,0
49620227,0
49620417,0
49620557,0
49620809,0
49621517,0
49621565,0
49621619,0
49621689,0
49621893,0
49622265,0
49622279,0
49622783,0
49623044,0
49623606,0
49624403,0
49625663,0
49625727,0
49626146,0
49626850,0
49627052,0
49627809,0
49628932,0
49630680,0
49634283,0
49639465,0
49639698,0
49640054,0
49640102,0
49641225,0
49642148,0
49643984,0
49644323,0
49644798,0
49646855,0
49649833,0
49650765,0
49651169,0
49652504,0
49653669,0
49664620,0
49664919,0
49669158,0
49669703,0
49670241,0
49670430,0
49671488,0
49684242,0
49687077,0
49688754,0
49688958,0
49689128,0
49689400,0
49689491,0
49689758,0
49689812,0
49689849,0
49690086,0
49690101,0
49690215,0
49690449,0
49690642,0
49690719,0
49690731,0
49691194,0
49691564,0
49691970,0
49692199,0
49692593,0
49692682,0
49692905,0
49693046,0
49693440,0
49693688,0
49693850,0
49694317,0
49694365,0
49694542,0
49694704,0
49696865,0
49697786,0
49698306,0
49707091,0
49707185,0
49708358,0
49708488,0
49709049,0
49709687,0
49709743,0
49709748,0
49709909,0
49710289,0
49710478,0
49710559,0
49710870,0
49710903,0
49711391,0
49711715,0
49711738,0
49711841,0
49711909,0
49712480,0
49712770,0
49713263,0
49714577,0
49714791,0
49715067,0
49722082,0
49723251,0
49724287,0
49725991,0
49726786,0
49727296,0
49727299,0
49727426,0
49727449,0
49727452,0
49727658,0
49727714,0
49728005,0
49728212,0
49728255,0
49728401,0
49729260,0
49729548,0
49731159,0
49731277,0
49731543,0
49732445,0
49733409,0
49733465,0
49733588,0
49733722,0
49734296,0
49737731,0
49742103,0
49742697,0
49744753,0
49745729,0
49746582,0
49746906,0
49747170,0
49747255,0
49747702,0
49747833,0
49747900,0
49748349,0
49748764,0
49749268,0
49749310,0
49749416,0
49749469,0
49749688,0
49749846,0
49750700,0
49750753,0
49750971,0
49751300,0
49751382,0
49751778,0
49751923,0
49752261,0
49752991,0
49754215,0
49756013,0
49757164,0
49762265,0
49763414,0
49763854,0
49766195,0
49766398,0
49766679,0
49767132,0
49767992,0
49768414,0
49771152,0
49771928,0
49772396,0
49773531,0
49774146,0
49774310,0
49777705,0
49783313,0
49787882,0
49788217,0
49789484,0
49793960,0
49794451,0
49794932,0
49800744,0
49802367,0
49807469,0
49813884,0
49816236,0
49816749,0
49817448,0
49817491,0
49819104,0
49822044,0
49825754,0
49826406,0
49828102,0
49828215,0
49829141,0
49840014,0
49841358,0
49842048,0
49842321,0
49842897,0
49843202,0
49843269,0
49843697,0
49843919,0
49844408,0
49844720,0
49844874,0
49845626,0
49845808,0
49845839,0
49846401,0
49848730,0
49849065,0
49849191,0
49852755,0
49854740,0
49856443,0
49856924,0
49860958,0
49861947,0
49862460,0
49862658,0
49862686,0
49862785,0
49862826,0
49862935,0
49863122,0
49863183,0
49863339,0
49863645,0
49863982,0
49864193,0
49864486,0
49865141,0
49865242,0
49865262,0
49865467,0
49865844,0
49866186,0
49867109,0
49867202,0
49867653,0
49868330,0
49868838,0
49868879,0
49869389,0
49870304,0
49872062,0
49872155,0
49879249,0
49880569,0
49881731,0
49881986,0
49882159,0
49882212,0
49882622,0
49882640,0
49883169,0
49883197,0
49883420,0
49884599,0
49884835,0
49885007,0
49885151,0
49885770,0
49886445,0
49887046,0
49887166,0
49887412,0
49888752,0
49891132,0
49892176,0
49892465,0
49895252,0
49895797,0
49897522,0
49898800,0
49900433,0
49900511,0
49900653,0
49900710,0
49901090,0
49901338,0
49901678,0
49902204,0
49902254,0
49902280,0
49902286,0
49902584,0
49902642,0
49903054,0
49903444,0
49903575,0
49904218,0
49904749,0
