Acct,Acct_status,clientPID,PlanStatus,Active_date,Term_date
49816749,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49817448,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49817448,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49817491,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49817491,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49819104,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49819104,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49822044,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49822044,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49825754,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49825754,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49826406,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49826406,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49828102,-2,HZ_MultiCarrier_Addon,2,11/20/17,None
49828102,-2,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49828215,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49828215,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49829141,1,HZ_MultiCarrier_Addon,2,11/20/17,None
49829141,1,HZ_MultiCarrier_Addon_Trial,3,8/20/17,1/26/18
49840014,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49840014,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49841358,-2,HZ_MultiCarrier_Addon,2,11/21/17,None
49841358,-2,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49842048,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49842048,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49842321,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49842321,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49842897,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49842897,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49843202,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49843202,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49843269,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49843269,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49843697,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49843697,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49843919,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49843919,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49844408,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49844408,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49844720,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49844720,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49844874,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49844874,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49845626,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49845626,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49845808,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49845808,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49845839,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49845839,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49846401,-2,HZ_MultiCarrier_Addon,2,11/21/17,None
49846401,-2,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49848730,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49848730,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49849065,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49849065,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49849191,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49849191,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49852755,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49852755,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49854740,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49854740,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49856443,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49856443,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49856924,1,HZ_MultiCarrier_Addon,2,11/21/17,None
49856924,1,HZ_MultiCarrier_Addon_Trial,3,8/21/17,1/26/18
49860958,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49860958,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49861947,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49861947,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49862460,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49862460,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49862658,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49862658,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49862686,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49862686,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49862785,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49862785,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49862826,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49862826,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49862935,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49862935,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49863122,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49863122,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49863183,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49863183,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49863339,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49863339,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49863645,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49863645,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49863982,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49863982,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49864193,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49864193,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49864486,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49864486,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49865141,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49865141,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49865242,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49865242,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49865262,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49865262,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49865467,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49865467,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49865844,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49865844,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49866186,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49866186,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49867109,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49867109,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49867202,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49867202,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49867653,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49867653,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49868330,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49868330,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49868838,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49868838,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49868879,-2,HZ_MultiCarrier_Addon,2,11/22/17,None
49868879,-2,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49869389,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49869389,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49870304,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49870304,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49872062,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49872062,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49872155,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49872155,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49879249,1,HZ_MultiCarrier_Addon,2,11/22/17,None
49879249,1,HZ_MultiCarrier_Addon_Trial,3,8/22/17,1/26/18
49880569,-2,HZ_MultiCarrier_Addon,2,11/23/17,None
49880569,-2,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49881731,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49881731,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49881986,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49881986,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49882159,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49882159,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49882212,1,HZ_MultiCarrier_Addon,1,9/15/17,None
49882622,1,HZ_MultiCarrier_Addon,1,9/1/17,None
49882640,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49882640,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49883169,1,HZ_MultiCarrier_Addon,1,8/23/17,None
49883197,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49883197,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49883420,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49883420,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49884599,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49884599,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49884835,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49884835,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49885007,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49885007,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49885151,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49885151,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49885770,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49885770,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49886445,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49886445,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49887046,1,HZ_MultiCarrier_Addon,1,8/23/17,None
49887166,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49887166,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49887412,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49887412,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49888752,-2,HZ_MultiCarrier_Addon,2,11/23/17,None
49888752,-2,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49891132,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49891132,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49892176,-1,HZ_MultiCarrier_Addon,1,8/23/17,None
49892465,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49892465,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49895252,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49895252,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49895797,1,HZ_MultiCarrier_Addon,2,11/23/17,None
49895797,1,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49897522,-2,HZ_MultiCarrier_Addon,2,11/23/17,None
49897522,-2,HZ_MultiCarrier_Addon_Trial,3,8/23/17,1/26/18
49898800,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49898800,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49900433,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49900433,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49900511,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49900511,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49900653,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49900653,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49900710,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49900710,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49901090,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49901090,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49901338,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49901338,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49901678,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49901678,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49902204,1,HZ_MultiCarrier_Addon,1,8/24/17,None
49902254,-2,HZ_MultiCarrier_Addon,2,11/24/17,None
49902254,-2,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49902280,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49902280,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49902286,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49902286,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49902584,-2,HZ_MultiCarrier_Addon,2,11/24/17,None
49902584,-2,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49902642,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49902642,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49903054,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49903054,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49903444,-2,HZ_MultiCarrier_Addon,2,11/24/17,None
49903444,-2,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49903575,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49903575,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49904218,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49904218,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49904749,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49904749,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49904794,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49904794,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49905006,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49905006,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49905410,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49905410,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49906078,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49906078,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49906398,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49906398,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49906585,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49906585,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49906679,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49906679,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49907269,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49907269,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49907649,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49907649,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49909651,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49909651,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49910547,-2,HZ_MultiCarrier_Addon,2,11/24/17,None
49910547,-2,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49915332,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49915332,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49915806,1,HZ_MultiCarrier_Addon,2,11/24/17,None
49915806,1,HZ_MultiCarrier_Addon_Trial,3,8/24/17,1/26/18
49918260,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49918260,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49918525,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49918525,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49919674,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49919674,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49919698,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49919698,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49919702,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49919702,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49919778,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49919778,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49919935,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49919935,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49920367,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49920367,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49920402,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49920402,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49920495,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49920495,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49920658,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49920658,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49920742,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49920742,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921010,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921010,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921026,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921026,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921140,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921140,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921175,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921175,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921227,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921227,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921254,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921254,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49921520,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49921520,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49922398,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49922398,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49922620,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49922620,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49923160,-2,HZ_MultiCarrier_Addon,2,11/25/17,None
49923160,-2,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49923376,-2,HZ_MultiCarrier_Addon,2,11/25/17,None
49923376,-2,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49923464,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49923464,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49923638,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49923638,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49924223,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49924223,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49924356,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49924356,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49924443,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49924443,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49924851,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49924851,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49925454,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49925454,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49925477,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49925477,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49926924,-2,HZ_MultiCarrier_Addon,2,11/25/17,None
49926924,-2,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49930113,-2,HZ_MultiCarrier_Addon,2,11/25/17,None
49930113,-2,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49930721,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49930721,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49934834,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49934834,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49934855,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49934855,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49935353,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49935353,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49936197,1,HZ_MultiCarrier_Addon,2,11/25/17,None
49936197,1,HZ_MultiCarrier_Addon_Trial,3,8/25/17,1/26/18
49941102,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49941102,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49941287,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49941287,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49941873,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49941873,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49943242,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49943242,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49944015,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49944015,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49944939,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49944939,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49946158,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49946158,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49949353,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49949353,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49950423,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49950423,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49955282,-2,HZ_MultiCarrier_Addon,2,11/26/17,None
49955282,-2,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49960805,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49960805,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49963633,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49963633,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49966924,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49966924,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49967312,1,HZ_MultiCarrier_Addon,2,11/26/17,None
49967312,1,HZ_MultiCarrier_Addon_Trial,3,8/26/17,1/26/18
49976264,1,HZ_MultiCarrier_Addon,2,11/27/17,None
49976264,1,HZ_MultiCarrier_Addon_Trial,3,8/27/17,1/26/18
49977963,1,HZ_MultiCarrier_Addon,2,11/27/17,None
49977963,1,HZ_MultiCarrier_Addon_Trial,3,8/27/17,1/26/18
49982072,1,HZ_MultiCarrier_Addon,2,11/27/17,None
49982072,1,HZ_MultiCarrier_Addon_Trial,3,8/27/17,1/26/18
49985063,1,HZ_MultiCarrier_Addon,2,11/27/17,None
49985063,1,HZ_MultiCarrier_Addon_Trial,3,8/27/17,1/26/18
49986404,1,HZ_MultiCarrier_Addon,2,11/27/17,None
49986404,1,HZ_MultiCarrier_Addon_Trial,3,8/27/17,1/26/18
49992318,1,HZ_MultiCarrier_Addon,2,11/27/17,None
49992318,1,HZ_MultiCarrier_Addon_Trial,3,8/27/17,1/26/18
49996731,-2,HZ_MultiCarrier_Addon,2,11/28/17,None
49996731,-2,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49997074,-2,HZ_MultiCarrier_Addon,2,11/28/17,None
49997074,-2,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49997563,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49997563,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49998063,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49998063,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49998070,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49998070,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49998117,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49998117,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49998289,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49998289,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49998346,1,HZ_MultiCarrier_Addon,2,1/4/18,None
49998346,1,HZ_MultiCarrier_Addon_Trial,3,10/4/17,1/26/18
49998362,-2,HZ_MultiCarrier_Addon,2,11/28/17,None
49998362,-2,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49998740,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49998740,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49999189,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49999189,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49999297,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49999297,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49999445,1,HZ_MultiCarrier_Addon,2,11/28/17,None
49999445,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
49999790,-2,HZ_MultiCarrier_Addon,2,11/28/17,None
49999790,-2,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
50000517,1,HZ_MultiCarrier_Addon,2,11/28/17,None
50000517,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
50000623,1,HZ_MultiCarrier_Addon,2,11/28/17,None
50000623,1,HZ_MultiCarrier_Addon_Trial,3,8/28/17,1/26/18
